3,0
3,1
4,0
5,0
5,3
5,4
7,0
7,1
7,2
11,0
11,3
11,4
13,0
13,1
13,2
14,0
14,3
15,0
15,1
15,2
16,0
16,3
16,6
16,9
16,12
16,15
18,0
18,3
18,6
18,9
18,12
18,15
19,0
19,3
19,4
19,5
