3,0
3,3
3,4
3,5
6,0
6,3
6,6
7,0
7,1
7,2
11,0
11,1
11,2
13,0
13,1
13,2
15,0
15,1
15,2
17,0
17,3
17,6
18,0
19,0
19,3
19,4
19,5
