1,0
1,3
1,6
1,9
1,12
1,13
1,14
5,0
5,3
5,6
5,7
6,0
6,1
7,0
7,1
7,2
9,0
9,3
9,4
9,6
9,7
9,8
13,0
13,3
13,6
13,7
13,8
15,0
15,1
15,2
16,0
16,3
16,6
16,7
16,8
18,0
18,1
18,2
19,0
19,1
19,2
