0,0
0,1
0,2
1,0
1,1
1,2
3,0
3,1
3,2
5,0
5,1
5,3
5,4
5,5
6,0
6,1
6,2
7,0
7,1
7,2
8,0
9,0
9,1
9,3
9,4
9,5
10,0
10,1
10,3
10,4
10,6
10,7
10,8
11,0
11,1
11,2
12,0
12,3
12,6
12,7
13,0
13,1
13,2
14,0
14,3
15,0
15,1
15,2
16,0
16,3
16,4
16,5
16,6
16,7
16,8
17,0
17,3
18,0
18,1
18,2
19,0
19,1
