0,0
0,1
0,2
1,0
1,3
1,4
1,5
3,0
3,1
3,2
5,0
5,1
5,3
5,4
5,6
5,7
5,9
5,10
5,11
6,0
6,1
6,2
7,0
7,1
7,2
8,0
8,1
9,0
9,3
9,6
9,9
9,12
9,13
9,14
10,0
10,3
10,4
11,0
11,3
11,4
12,0
12,3
12,6
12,9
12,12
12,15
12,18
12,21
12,24
12,25
12,26
13,0
13,1
13,2
14,0
14,1
15,0
15,1
15,2
16,0
16,3
16,6
16,7
16,8
17,0
17,3
17,6
17,7
18,0
18,1
18,3
18,6
18,9
18,10
18,11
19,0
19,1
19,2
